обозначение,наименование,индекс,коэф_входимости,заказанное_кол,уровень_критичности,примечания,наименование_материала,locmat_name,locmat,уд_вес,стоимость_мат_за_1кг_м,заг_диаметр,заг_толщина,заг_длина,заг_ширина,заг_на_кол_во,прутки,плиты,вес,стоимость_мат_ла,индустриализация_вид,индустриализация_стоимость,подряд_вид,подряд_стоимость,термообработка_вид,терообработка_стоимость,покрытие_площадь,покрытие_вид,покрытие_стоимость,резка_т_подг_мин,резка_т_маш_мин,резка_т_сум_ч,cn_т_подг_мин,cn_т_маш_мин,cn_т_сум_ч,dart_т_подг_мин,dart_т_маш_мин,dart_т_сум_ч,mx-cn_т_подг_мин,mx-cn_т_маш_мин,mx-cn_т_сум_ч,tour_т_подг_мин,tour_т_маш_мин,tour_т_сум_ч,mx\dart-tour_т_подг_мин,mx\dart-tour_т_ман_мин,mx\dart-tour_т_сум_ч,финишная_т_подг_мин,финишная_т_маш_мин,финишная_т_сум_ч,слесарная_т_подг_мин,слесарная_т_маш_мин,слесарная_т_сум_ч,шлифовальная_т_подг_мин,шлифовальная_т_маш_мин,шлифовальная_т_сум_ч,резерв_т_подг_мин,резерв_т_маш_мин,резерв_т_сум_ч,т_партии_ч,номер_заказа,full_cod1
НСТК.44.000.002,Фланец,0,1,50,С1,,Сталь 10,,,7.86,1.5,,8.0,45.0,25.0,1.0,0.0,0.0646875,4.06755,6.101324999999999,,0.0,Нб9,0.5,,0.0,0.00337,,0.0,5.0,1.0,0.9166666666666666,,,0.0,120.0,16.0,15.33333333333333,,,0.0,,,0.0,,,0.0,,,0.0,5.0,0.5,0.5,,,0.0,,,0.0,16.75,39282,.44.000.002
НСТК.44.000.004,Фланец,0,1,50,С1,,Сталь 10,,,7.86,1.5,,8.0,45.0,25.0,1.0,0.0,0.0646875,4.06755,6.101324999999999,,0.0,Нб9,0.5,,0.0,0.00337,,0.0,5.0,1.0,0.9166666666666666,,,0.0,150.0,20.0,19.16666666666667,,,0.0,,,0.0,,,0.0,,,0.0,5.0,0.5,0.5,,,0.0,,,0.0,20.58333333333334,39282,.44.000.004
НСТК.44.000.006,Крышка задняя,1,1,50,С1,,POM NOIR ,,,1.41,12.0,,20.0,85.0,50.0,1.0,0.0,0.2443749999999999,6.891375,82.6965,,0.0,,0.0,,0.0,0.0139,,0.0,5.0,3.0,2.583333333333333,,,0.0,360.0,60.0,56.0,,,0.0,,,0.0,,,0.0,,2.0,1.666666666666667,5.0,4.0,3.416666666666667,,,0.0,,,0.0,63.66666666666667,39282,.44.000.006
НСТК.44.000.007,Основание,1,1,50,С1,,АМг6,,,2.68,9.0,,6.0,50.0,35.0,1.0,0.0,0.1006249999999999,1.61805,14.56245,,0.0,,0.0,,0.0,0.00452,Ан.Окс.чёрный,0.3389999999999999,5.0,1.0,0.9166666666666666,,,0.0,150.0,20.0,19.16666666666667,,,0.0,,,0.0,,,0.0,,,0.0,5.0,0.5,0.5,,,0.0,,,0.0,20.58333333333334,39282,.44.000.007
НСТК.44.000.008,Ручка,1,1,50,С1,,ПОМ чёрный,,,1.41,12.0,35.0,,25.0,,1.0,1.4375,0.0,1.949093671875,23.3891240625,,0.0,,0.0,,0.0,0.00467075,,0.0,5.0,0.25,0.2916666666666667,,,0.0,180.0,15.0,15.5,,,0.0,90.0,4.0,4.833333333333333,,,0.0,,1.0,0.8333333333333334,5.0,0.5,0.5,,,0.0,,,0.0,21.95833333333334,39282,.44.000.008
НСТК.44.000.012,Ось ,0,1,50,С1,,20Х13,,,7.65,4.0,6.0,,18.0,,1.0,1.035,0.0,0.2237556149999999,0.8950224599999997,,0.0,,0.0,,0.0,0.00039564,,0.0,5.0,0.15,0.2083333333333333,,,0.0,60.0,4.0,4.333333333333333,,,0.0,75.0,4.0,4.583333333333333,,,0.0,,,0.0,5.0,0.25,0.2916666666666667,,,0.0,,,0.0,9.416666666666668,39282,.44.000.012
НСТК.44.000.013,Гайка,0,1,50,С1,,ЛС59-1,,,8.5,12.0,20.0,,11.0,,1.0,0.6325,0.0,1.6881425,20.25771,,0.0,покраска,2.0,,0.0,0.0013188000000000002,,0.0,5.0,0.2,0.25,,,0.0,,,0.0,,,0.0,90.0,4.0,4.833333333333333,,,0.0,,,0.0,5.0,1.0,0.9166666666666666,,,0.0,,,0.0,6.000000000000001,39282,.44.000.013
НСТК.44.000.014,Прокладка,0,1,50,С1,,"Стеклотекстолит КАСТ-0,5",,,1.5,150.0,,0.5,45.0,30.0,1.0,0.0,0.077625,0.05821875,8.7328125,,0.0,,0.0,,0.0,0.002775,,0.0,5.0,0.25,0.2916666666666667,,,0.0,90.0,5.0,5.666666666666667,,,0.0,,,0.0,,,0.0,,,0.0,5.0,0.5,0.5,,,0.0,,,0.0,6.458333333333334,39282,.44.000.014
НСТК.44.000.015,Пластина ,0,1,50,С1,,20,,,7.86,1.5,,1.0,45.0,30.0,1.0,0.0,0.077625,0.6101325,0.91519875,,0.0,,0.0,,0.0,0.00285,,0.0,5.0,0.5,0.5,,,0.0,90.0,7.0,7.333333333333333,,,0.0,,,0.0,,,0.0,,,0.0,5.0,0.5,0.5,,,0.0,,,0.0,8.333333333333332,39282,.44.000.015
НСТК.44.000.016,Вставка,0,1,50,С1,,ПОМ чёрный,,,1.41,12.0,15.0,,15.0,,1.0,0.8624999999999999,0.0,0.2147980781249999,2.577576937499999,,0.0,,0.0,,0.0,0.00105975,,0.0,5.0,0.25,0.2916666666666667,,,0.0,75.0,6.0,6.25,,,0.0,45.0,2.0,2.416666666666667,,,0.0,,,0.0,5.0,0.25,0.2916666666666667,,,0.0,,,0.0,9.25,39282,.44.000.016
НСТК.44.000.017,Сухарь ,0,1,50,С1,,ПОМ чёрный,,,1.41,12.0,10.0,,12.0,,1.0,0.69,0.0,0.0763726499999999,0.9164717999999998,,0.0,,0.0,,0.0,0.0005338000000000001,,0.0,5.0,0.15,0.2083333333333333,,,0.0,45.0,2.0,2.416666666666667,,,0.0,50.0,3.0,3.333333333333333,,,0.0,,,0.0,5.0,0.25,0.2916666666666667,,,0.0,,,0.0,6.25,39282,.44.000.017
НСТК.44.000.018,Ось ,0,1,50,С1,,У8А,,,7.8,4.0,1.5,,20.0,,1.0,1.15,0.0,0.0158432624999999,0.0633730499999999,,0.0,,0.0,,0.0,9.77325e-05,Ц6,0.0073299375,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,2.0,1.75,,,0.0,,,0.0,1.75,39282,.44.000.018
НСТК.44.000.018-01,Ось ,0,1,50,С1,,У8А,,,7.8,4.0,1.5,,15.0,,1.0,0.8624999999999999,0.0,0.011882446875,0.0475297875,,0.0,,0.0,,0.0,7.418250000000001e-05,Ц6,0.0055636875,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,2.0,1.75,,,0.0,,,0.0,1.75,39282,.44.000.018-01
НСТК.44.000.019,Кольцо резьбовое ,0,1,50,С1,,20Х13,,,7.65,4.0,15.0,,8.0,,1.0,0.4599999999999999,0.0,0.621543375,2.4861735,,0.0,,0.0,,0.0,0.0007300500000000001,,0.0,5.0,0.25,0.2916666666666667,,,0.0,30.0,1.0,1.333333333333333,,,0.0,75.0,3.0,3.75,,,0.0,,,0.0,5.0,0.15,0.2083333333333333,,,0.0,,,0.0,5.583333333333333,39282,.44.000.019
НСТК.44.000.022,Скоба,0,1,50,С1,,20,,,7.86,1.5,,0.5,30.0,15.0,1.0,0.0,0.0258749999999999,0.1016887499999999,0.1525331249999999,,0.0,,0.0,,0.0,0.000945,Ц6.хр.,0.070875,5.0,0.15,0.2083333333333333,,,0.0,60.0,3.0,3.5,,,0.0,,,0.0,,,0.0,,,0.0,30.0,5.0,4.666666666666667,,,0.0,,,0.0,8.375,39282,.44.000.022
НСТК.44.100.001,Фланец приёмников ,0,1,50,С1,,20,,,7.86,1.5,22.0,,42.0,,1.0,2.415,0.0,7.211983086000001,10.817974629,,0.0,Нб9,0.5,,0.0,0.0036612399999999996,,0.0,5.0,0.5,0.5,,,0.0,360.0,60.0,56.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,5.0,4.25,,,0.0,,,0.0,60.75000000000001,39282,.44.100.001
НСТК.44.100.002,Основание фотодиода,0,2,100,С1,,ПОМ чёрный,,,1.41,12.0,,12.0,20.0,20.0,1.0,0.0,0.046,0.77832,9.33984,,0.0,,0.0,,0.0,0.00176,,0.0,5.0,0.25,0.5,,,0.0,180.0,12.0,23.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,0.5,0.9166666666666666,,,0.0,,,0.0,24.41666666666667,39282,.44.100.002
НСТК.44.300.001,Прокладка переключателя,0,1,50,С1,,ПОМ чёрный,,,1.41,12.0,15.0,,8.0,,1.0,0.4599999999999999,0.0,0.114558975,1.3747077,,0.0,,0.0,,0.0,0.0007300500000000001,,0.0,5.0,0.1,0.1666666666666666,,,0.0,,,0.0,,,0.0,30.0,2.0,2.166666666666667,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,2.333333333333333,39282,.44.300.001
НСТК.44.300.002,Прокладка  светодиодов,0,4,200,С1,,ПОМ чёрный,,,1.41,12.0,8.0,,8.0,,1.0,1.84,0.0,0.130342656,1.564111872,,0.0,,0.0,,0.0,0.00030144,,0.0,5.0,0.1,0.4166666666666667,,,0.0,60.0,2.5,9.333333333333334,,,0.0,30.0,1.0,3.833333333333333,,,0.0,,,0.0,5.0,0.15,0.5833333333333334,,,0.0,,,0.0,14.16666666666667,39282,.44.300.002
НСТК.44.400.000 СБ,Крышка ,0,1,50,С1,,,,,,0.0001,,,,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,15.0,20.0,16.91666666666667,,,0.0,,,0.0,16.91666666666666,39282,.44.400.000 
НСТК.44.000.009,Крышка ,0,1,50,С1,,ПОМ чёрный,,,1.41,12.0,,12.0,50.0,40.0,1.0,0.0,0.1149999999999999,1.9458,23.3496,,0.0,,0.0,,0.0,0.00616,,0.0,5.0,2.0,1.75,,,0.0,240.0,45.0,41.5,,,0.0,,,0.0,,,0.0,,2.0,1.666666666666667,5.0,2.0,1.75,,,0.0,,,0.0,46.66666666666666,39282,.44.000.009
НСТК.44.000.011,Прокладка крышки,0,1,50,С1,,ТМКЩ,,,1.5,50.0,,1.0,50.0,50.0,1.0,0.0,0.14375,0.2156249999999999,10.78125,,0.0,,0.0,,0.0,0.0052,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,30.0,10.0,8.833333333333334,,,0.0,,,0.0,8.833333333333334,39282,.44.000.011
НСТК.44.400.001,Контакт ,0,1,50,С1,,ЛС59-1,,,8.5,12.0,,8.0,35.0,15.0,1.0,0.0,0.0301874999999999,2.05275,24.633,,0.0,Н9,0.5,,0.0,0.00185,,0.0,5.0,0.5,0.5,,,0.0,120.0,10.0,10.33333333333333,,,0.0,,,0.0,,,0.0,,,0.0,5.0,0.5,0.5,,,0.0,,,0.0,11.33333333333333,39282,.44.400.001
 А.М1х3.46.20.013,Винт,0,2,100,С1,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,39282,.13.46.20.013
НСТК.12.000.003,Стакан,1,2,100,С1,,ЛС59-1,,,8.5,12.0,15.0,,15.0,,1.0,1.725,0.0,2.5897640625,31.07716875,,0.0,Н9,0.5,,0.0,0.00105975,,0.0,5.0,0.15,0.3333333333333333,,,0.0,,,0.0,,,0.0,90.0,4.0,8.166666666666666,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,8.5,39282,.12.000.003
НСТК.44.000.023,Пружина,0,2,100,С1,,60С2А,,,7.8,50.0,0.7,,500.0,,1.0,57.49999999999999,0.0,0.1725155249999999,8.62577625,,0.0,,0.0,,0.1,0.0010997693,,0.0,5.0,0.15,0.3333333333333333,,,0.0,,,0.0,,,0.0,30.0,5.0,8.833333333333334,,,0.0,,,0.0,5.0,1.0,1.75,,,0.0,,,0.0,10.91666666666667,39282,.44.000.023
HY02.230.27,SUPPORT ROULEMENT,B,5,5,RC2,,,AU4G,D16T,,2.85,7.0,,12.0,85.0,47.0,1.0,0.0,0.02297125,0.78561675,5.49931725,,229.57544000000001,,0.0,0.011158,ANOD NOIRE,0.83685,,5.0,1.0,6.0,,,0.0,120.0,16.0,136.0,,,0.0,,,0.0,,,0.0,,,0.0,3.0,1.5,4.5,,,0.0,,,0.0,3.675,39491,02.230.27
ГРДЦ.711122.001,Крышка,0,1,1,С1,изготовление из В95,В95,,,2.85,8.0,130.0,,36.0,,1.0,0.0414,0.0,1.565314335,12.52251468,0.0,0.0,,0.0,,0.0,0.0412282,Ан.Окс.тв. 30мкм,4.12282,5.0,6.0,0.1833333333333333,,,0.0,60.0,14.0,1.233333333333333,,,0.0,90.0,20.0,1.833333333333333,,,0.0,,,0.0,5.0,1.0,0.1,,,0.0,,,0.0,3.35,39181,.711122.001
243.095 ,Кольцо резьбовое ,0,45,45,С1,15 шт срок изготовления  - до 10.02.2021 ,Д16Т,,,2.78,7.0,50.0,,8.0,,1.0,0.4139999999999999,0.0,2.2586805,15.8107635,,0.0,,0.0,,0.0,0.005181,Ан.окс.ч ,0.388575,5.0,0.05,0.1208333333333333,,,0.0,,,0.0,45.0,1.0,1.5,90.0,2.4,3.3,,,0.0,,,0.0,5.0,0.15,0.1958333333333333,,,0.0,,,0.0,5.116666666666667,39270,243.095
563.034,Оправа,0,45,45,С1,15 шт срок изготовления  - до 10.02.2021 ,Д16,,,2.78,7.0,50.0,,43.0,,1.0,2.22525,0.0,12.1404076875,84.9828538125,,0.0,,0.0,стаб,0.8093605125,0.010676,Ан.окс.ч ,0.8007,5.0,0.05,0.1208333333333333,,,0.0,,,0.0,45.0,1.0,1.5,120.0,7.5,7.625,,,0.0,,,0.0,5.0,0.15,0.1958333333333333,,,0.0,,,0.0,9.441666666666668,39270,563.034
141.570,Кольцо,0,30,30,С1,15 шт срок изготовления  - до 10.02.2021 ,Ф-4,,,2.2,12.0,60.0,,7.0,,1.0,0.2414999999999999,0.0,1.5014538,18.0174456,,0.0,,0.0,,0.0,0.0069708,,0.0,5.0,0.05,0.1083333333333333,,,0.0,,,0.0,45.0,1.25,1.375,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,1.483333333333333,39270,141.570
171.096,Кольцо,0,25,25,С1,,В95Т,,,2.85,7.0,35.0,,8.0,,1.0,0.2299999999999999,0.0,0.6303451874999999,4.4124163125,,0.0,,0.0,,0.0,0.00280245,Ан.Окс.ч.,0.21018375,5.0,0.05,0.1041666666666666,,,0.0,,,0.0,20.0,0.35,0.4791666666666667,90.0,2.5,2.541666666666667,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,3.125,39270,171.096
342.101,Фланец,0,25,25,С1,,Д16Т,,,2.78,7.0,45.0,,8.0,,1.0,0.2299999999999999,0.0,1.016406225,7.114843574999999,,0.0,,0.0,,0.0,0.00430965,Ан.Окс.ч.,0.3232237500000001,5.0,0.05,0.1041666666666666,,,0.0,60.0,2.5,2.041666666666667,,,0.0,90.0,2.8,2.666666666666667,,,0.0,,,0.0,5.0,0.25,0.1875,,,0.0,,,0.0,5.0,39270,342.101
651.007,Кольцо,0,25,25,С1,,Д16Т,,,2.78,7.0,65.0,,16.0,,1.0,0.4599999999999999,0.0,4.24130005,29.68910035,,0.0,,0.0,,0.0,0.00989885,Ан.Окс.ч.,0.7424137500000001,5.0,0.1,0.125,,,0.0,,,0.0,20.0,0.35,0.4791666666666667,120.0,3.7,3.541666666666667,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,4.145833333333333,39270,651.007
171.004,Кольцо,0,35,35,С1,15 шт срок изготовления  - до 10.02.2021 ,Ф-4,,,2.2,12.0,65.0,,9.0,,1.0,0.36225,0.0,2.643184293750001,31.71821152500001,,0.0,,0.0,,0.0,0.00847015,,0.0,5.0,0.15,0.1708333333333333,,,0.0,,,0.0,,,0.0,120.0,4.0,4.333333333333333,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,4.504166666666666,39270,171.004
261.005,Оправа ,0,45,45,С1,15 шт срок изготовления  - до 10.02.2021 ,Д16,,,2.78,7.0,,40.0,42.0,40.0,1.0,0.0,0.08694,9.667728,67.674096,,0.0,,0.0,стаб,0.6445152000000001,0.00992,Ан.окс.ч,0.744,5.0,1.5,1.208333333333333,,,0.0,300.0,38.0,33.5,,,0.0,,,0.0,,,0.0,,,0.0,5.0,3.0,2.333333333333333,,,0.0,,,0.0,37.04166666666666,39270,261.005
313.028,Ось ,0,30,30,С1,,40Х13,,,7.67,2.0,12.0,,35.0,,1.0,1.2075,0.0,1.046922786,2.093845572,,0.0,,0.0,28….34 HRC,0.1046922786,0.0015448799999999,,0.0,5.0,0.6,0.3833333333333333,,,0.0,,,0.0,45.0,1.6,1.55,120.0,5.5,4.75,,,0.0,,,0.0,5.0,0.15,0.1583333333333333,,,0.0,,,0.0,6.841666666666667,39270,313.028
243.096,Кольцо резьбовое,0,45,45,С1,15 шт срок изготовления  - до 10.02.2021 ,Д16Т,,,2.78,7.0,50.0,,8.0,,1.0,0.4139999999999999,0.0,2.2586805,15.8107635,,0.0,,0.0,,0.0,0.005181,Ан.окс.ч,0.388575,5.0,0.05,0.1208333333333333,,,0.0,,,0.0,45.0,1.0,1.5,90.0,3.0,3.75,,,0.0,,,0.0,5.0,0.15,0.1958333333333333,,,0.0,,,0.0,5.566666666666666,39270,243.096
141.535,Кольцо,0,90,90,С1,30 шт срок изготовления  - до 10.02.2021 ,В95Т,,,2.85,7.0,40.0,,10.0,,1.0,1.035,0.0,3.704886000000001,25.934202,,0.0,,0.0,,0.0,0.003768,Ан.Окс.ч.,0.2826,5.0,0.1,0.2333333333333333,,,0.0,,,0.0,20.0,0.35,0.8583333333333333,90.0,3.0,6.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,7.091666666666667,39270,141.535
243.091,Кольцо резьбовое,0,90,90,С1,30 шт срок изготовления  - до 10.02.2021 ,Д16Т,,,2.78,7.0,40.0,,9.0,,1.0,0.9315,0.0,3.252499919999999,22.76749943999999,,0.0,,0.0,,0.0,0.0036424,Ан.Окс.ч.,0.27318,5.0,0.05,0.1583333333333333,,,0.0,30.0,0.75,1.625,20.0,0.35,0.8583333333333333,120.0,2.85,6.275,,,0.0,,,0.0,5.0,0.15,0.3083333333333333,,,0.0,,,0.0,9.225,39270,243.091
171.097,Кольцо,0,25,25,С1,,В95Т,,,2.85,7.0,35.0,,11.0,,1.0,0.31625,0.0,0.8667246328125001,6.067072429687501,,0.0,,0.0,,0.0,0.00313215,Ан.Окс.ч.,0.23491125,5.0,0.05,0.1041666666666666,,,0.0,,,0.0,20.0,0.35,0.4791666666666667,75.0,2.65,2.354166666666667,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,2.9375,39270,171.097
141.772,Кольцо,0,120,120,С1,40 шт срок изготовления  - до 10.02.2021 ,В95Т,,,2.85,7.0,12.0,,7.0,,1.0,0.966,0.0,0.311210424,2.178472968,,0.0,,0.0,,0.0,0.00048984,Ан.Окс.ч.,0.036738,5.0,0.05,0.1833333333333333,,,0.0,,,0.0,20.0,0.3,0.9333333333333332,75.0,1.35,3.95,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,5.066666666666667,39270,141.772
273.018,Кольцо,0,150,150,С1,70 шт срок изготовления  - до 10.02.2021 ,В95Т,,,2.85,7.0,15.0,,8.0,,1.0,1.38,0.0,0.6946661250000001,4.862662875000001,,0.0,,0.0,,0.0,0.00073005,Ан.Окс.ч.,0.05475375,5.0,0.05,0.2083333333333333,,,0.0,30.0,0.75,2.375,20.0,0.25,0.9583333333333334,120.0,1.9,6.75,,,0.0,,,0.0,5.0,0.15,0.4583333333333333,,,0.0,,,0.0,10.75,39270,273.018
563.042,Оправа ,0,80,80,С1,,Д16,,,2.78,7.0,20.0,,23.0,,1.0,2.116,0.0,1.84709872,12.92969104,,0.0,,0.0,стаб,0.069266202,0.0020724,Ан.окс.ч,0.15543,5.0,0.05,0.15,,,0.0,,,0.0,45.0,1.0,2.083333333333333,180.0,6.2,11.26666666666667,,,0.0,,,0.0,5.0,0.15,0.2833333333333333,,,0.0,,,0.0,13.78333333333334,39270,563.042
141.535-01,Кольцо,0,50,50,С1,,В95Т,,,2.85,7.0,12.0,,8.0,,1.0,0.4599999999999999,0.0,0.1481954399999999,1.03736808,,0.0,,0.0,,0.0,0.00052752,Ан.Окс.ч.,0.0395639999999999,5.0,0.05,0.125,,,0.0,,,0.0,20.0,0.35,0.625,90.0,1.25,2.541666666666667,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,3.291666666666667,39270,141.535-01
243.093,Кольцо резьбовое,0,45,45,С1,,В95Т,,,2.85,7.0,20.0,,8.0,,1.0,0.4139999999999999,0.0,0.3704885999999999,2.5934202,,0.0,,0.0,,0.0,0.0011304,Ан.Окс.ч.,0.08478,5.0,0.05,0.1208333333333333,,,0.0,30.0,0.75,1.0625,20.0,0.35,0.5958333333333333,120.0,2.0,3.5,,,0.0,,,0.0,5.0,0.15,0.1958333333333333,,,0.0,,,0.0,5.475,39270,243.093
464.004,Оправа ,0,90,90,С1,Отказ - нет технической возможности изготовить ,ВТ1-0,,,4.5,0.0,35.0,,76.0,,1.0,7.865999999999999,0.0,34.038640125,0.0,,0.0,,0.0,стаб,1.1346213375,0.0102756499999999,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,39270,464.004
261.003,Оправа,0,45,45,С1,15 шт срок изготовления  - до 10.02.2021 ,Д16Т,,,2.78,7.0,,45.0,52.0,52.0,1.0,0.0,0.139932,17.5054932,122.5384524,,215.0,,0.0,стабилизация,1.16703288,0.014768,Ан.Окс.ч.,1.1076,5.0,1.5,1.208333333333333,600.0,60.0,55.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,15.0,5.0,4.0,,,0.0,,,0.0,60.20833333333333,39270,261.003
563.025,Оправа ,0,90,90,С1,,Д16,,,2.78,7.0,42.0,,35.0,,1.0,3.6225,0.0,13.945093407,97.61565384899995,,0.0,,0.0,стаб ,0.4648364468999999,0.00738528,Ан.Окс.ч,0.553896,5.0,0.05,0.1583333333333333,,,0.0,,,0.0,45.0,1.0,2.25,120.0,8.0,14.0,,,0.0,,,0.0,5.0,0.15,0.3083333333333333,,,0.0,,,0.0,16.71666666666667,39270,563.025
141.535-01,Кольцо,0,300,300,С1,пред заказ 38484,В95Т,,,2.85,8.0,12.0,,8.0,,1.0,2.76,0.0,0.88917264,7.11338112,,0.0,,0.0,,0.0,0.00052752,Ан.Окс.ч.,0.0395639999999999,5.0,0.05,0.3333333333333333,,,0.0,,,0.0,20.0,0.35,2.083333333333333,90.0,1.25,7.75,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,10.16666666666667,39270,141.535-01
141.570,Кольцо,0,150,150,С1,пред заказ 38484,Ф-4,,,2.2,12.0,60.0,,7.0,,1.0,1.2075,0.0,7.507269000000001,90.087228,,0.0,,0.0,,0.0,0.0069708,,0.0,5.0,0.05,0.2083333333333333,,,0.0,,,0.0,45.0,1.25,3.875,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,4.083333333333333,39270,141.570
171.096,Кольцо,0,130,130,С1,пред заказ 38484,В95Т,,,2.85,8.0,35.0,,8.0,,1.0,1.196,0.0,3.277794975,26.2223598,,0.0,,0.0,,0.0,0.00280245,Ан.Окс.ч.,0.21018375,5.0,0.05,0.1916666666666666,,,0.0,,,0.0,20.0,0.35,1.091666666666667,90.0,2.5,6.916666666666667,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,8.2,39270,171.096
342.101,Фланец,0,130,130,С1,пред заказ 38484,Д16Т,,,2.78,8.0,45.0,,8.0,,1.0,1.196,0.0,5.28531237,42.28249896,,0.0,,0.0,,0.0,0.00430965,Ан.Окс.ч.,0.3232237500000001,5.0,0.05,0.1916666666666666,,,0.0,60.0,2.5,6.416666666666667,,,0.0,90.0,2.8,7.566666666666666,,,0.0,,,0.0,5.0,0.25,0.625,,,0.0,,,0.0,14.8,39270,342.101
651.007,Кольцо,0,130,130,С1,пред заказ 38484,Д16Т,,,2.78,8.0,65.0,,16.0,,1.0,2.392,0.0,22.05476025999999,176.43808208,,0.0,,0.0,,0.0,0.00989885,Ан.Окс.ч.,0.7424137500000001,5.0,0.1,0.3,,,0.0,,,0.0,20.0,0.35,1.091666666666667,120.0,3.7,10.01666666666667,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,11.40833333333333,39270,651.007
171.004,Кольцо,0,150,150,С1,пред заказ 38484,Ф-4,,,2.2,12.0,65.0,,9.0,,1.0,1.5525,0.0,11.3279326875,135.93519225,,0.0,,0.0,,0.0,0.00847015,,0.0,5.0,0.15,0.4583333333333333,,,0.0,,,0.0,,,0.0,120.0,4.0,12.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,12.45833333333333,39270,171.004
141.535,Кольцо,0,160,160,С1,пред заказ 38484,В95Т,,,2.85,8.0,40.0,,10.0,,1.0,1.84,0.0,6.586464,52.691712,,0.0,,0.0,,0.0,0.003768,Ан.Окс.ч.,0.2826,5.0,0.1,0.35,,,0.0,,,0.0,20.0,0.35,1.266666666666667,90.0,2.75,8.833333333333334,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,10.45,39270,141.535
243.093,Кольцо резьбовое,0,300,300,С1,пред заказ 38484,В95Т,,,2.85,8.0,20.0,,8.0,,1.0,2.76,0.0,2.469924,19.759392,,0.0,,0.0,,0.0,0.0011304,Ан.Окс.ч.,0.08478,5.0,0.05,0.3333333333333333,,,0.0,30.0,0.75,4.25,20.0,0.35,2.083333333333333,120.0,2.0,12.0,,,0.0,,,0.0,5.0,0.15,0.8333333333333334,,,0.0,,,0.0,19.5,39270,243.093
243.091,Кольцо резьбовое,0,200,200,С1,,Д16Т,,,2.78,8.0,40.0,,9.0,,1.0,2.07,0.0,7.2277776,57.8222208,,0.0,,0.0,,0.0,0.0036424,Ан.Окс.ч.,0.27318,5.0,0.05,0.25,,,0.0,30.0,0.75,3.0,20.0,0.35,1.5,120.0,2.85,11.5,,,0.0,,,0.0,5.0,0.15,0.5833333333333334,,,0.0,,,0.0,16.83333333333334,39270,243.091
273.018,Кольцо,0,550,550,С1,,В95Т,,,2.85,8.0,15.0,,8.0,,1.0,5.06,0.0,2.547109125,20.376873,,0.0,,0.0,,0.0,0.00073005,Ан.Окс.ч.,0.05475375,5.0,0.05,0.5416666666666666,,,0.0,30.0,0.75,7.375,20.0,0.25,2.625,120.0,1.9,19.41666666666667,,,0.0,,,0.0,5.0,0.15,1.458333333333333,,,0.0,,,0.0,31.41666666666667,39270,273.018
3.201,Корпус,0,150,150,С1,без покрытия,30ХГСА,,,7.9,1.25,70.0,,140.0,,5.0,4.829999999999999,0.0,146.7709005,183.463625625,,0.0,,0.0,34..40,0.97847267,0.0138474,,0.0,5.0,0.5,1.333333333333333,180.0,5.0,15.5,,,0.0,,,0.0,90.0,2.5,7.75,160.0,5.5,16.41666666666667,,,0.0,3.0,1.0,2.55,,,0.0,,,0.0,43.55000000000001,39281,3.201
